Time,Value
22.861,1.014103
22.862,1.003753
22.863,0.993539
22.864,0.983448
22.865,0.973469
22.866,0.96359
22.867,0.953802
22.868,0.944095
22.869,0.934461
22.87,0.924891
22.871,0.915379
22.872,0.905919
22.873,0.896504
22.874,0.887131
22.875,0.877793
22.876,0.868488
22.877,0.859213
22.878,0.849964
22.879,0.84074
22.88,0.83154
22.881,0.822361
22.882,0.813205
22.883,0.80407
22.884,0.794956
22.885,0.785864
22.886,0.776796
22.887,0.767751
22.888,0.758731
22.889,0.749739
22.89,0.740774
22.891,0.73184
22.892,0.722939
22.893,0.714073
22.894,0.705244
22.895,0.696454
22.896,0.687707
22.897,0.679005
22.898,0.670349
22.899,0.661744
22.9,0.653191
22.901,0.644693
22.902,0.636253
22.903,0.627873
22.904,0.619556
22.905,0.611305
22.906,0.603121
22.907,0.595008
22.908,0.586968
22.909,0.579001
22.91,0.571112
22.911,0.563301
22.912,0.55557
22.913,0.547921
22.914,0.540355
22.915,0.532874
22.916,0.525479
22.917,0.518172
22.918,0.510953
22.919,0.503823
22.92,0.496784
22.921,0.489835
22.922,0.482977
22.923,0.476212
22.924,0.469538
22.925,0.462957
22.926,0.456468
22.927,0.450072
22.928,0.443768
22.929,0.437556
22.93,0.431436
22.931,0.425407
22.932,0.419469
22.933,0.413621
22.934,0.407863
22.935,0.402193
22.936,0.396611
22.937,0.391117
22.938,0.385708
22.939,0.380384
22.94,0.375145
22.941,0.369988
22.942,0.364913
22.943,0.359919
22.944,0.355004
22.945,0.350167
22.946,0.345408
22.947,0.340724
22.948,0.336115
22.949,0.331578
22.95,0.327114
22.951,0.32272
22.952,0.318395
22.953,0.314138
22.954,0.309947
22.955,0.305821
22.956,0.301758
22.957,0.297758
22.958,0.293818
22.959,0.289938
22.96,0.286116
22.961,0.282351
22.962,0.278642
22.963,0.274987
22.964,0.271385
22.965,0.267836
22.966,0.264338
22.967,0.26089
22.968,0.25749
22.969,0.254139
22.97,0.250835
22.971,0.247576
22.972,0.244362
22.973,0.241192
22.974,0.238064
22.975,0.234978
22.976,0.231933
22.977,0.228927
22.978,0.225961
22.979,0.223033
22.98,0.220143
22.981,0.217289
22.982,0.214471
22.983,0.21169
22.984,0.208943
22.985,0.20623
22.986,0.203551
22.987,0.200905
22.988,0.198292
22.989,0.195711
22.99,0.193162
22.991,0.190644
22.992,0.188156
22.993,0.185699
22.994,0.183271
22.995,0.180873
22.996,0.178503
22.997,0.176162
22.998,0.173848
22.999,0.171563
23,0.169304
23.001,0.167073
23.002,0.164869
23.003,0.162691
23.004,0.160539
23.005,0.158414
23.006,0.156314
23.007,0.154239
23.008,0.15219
23.009,0.150165
23.01,0.148164
23.011,0.146188
23.012,0.144235
23.013,0.142307
23.014,0.140402
23.015,0.13852
23.016,0.136661
23.017,0.134825
23.018,0.133012
23.019,0.131222
23.02,0.129453
23.021,0.127707
23.022,0.125984
23.023,0.124282
23.024,0.122602
23.025,0.120944
23.026,0.119307
23.027,0.117692
23.028,0.116097
23.029,0.114524
23.03,0.112971
23.031,0.111439
23.032,0.109927
23.033,0.108435
23.034,0.106963
23.035,0.10551
23.036,0.104077
23.037,0.102662
23.038,0.101265
23.039,0.099888
23.04,0.098528
23.041,0.097187
23.042,0.095864
23.043,0.094559
23.044,0.093271
23.045,0.092001
23.046,0.090749
23.047,0.089513
23.048,0.088294
23.049,0.087092
23.05,0.085907
23.051,0.084737
23.052,0.083584
23.053,0.082447
23.054,0.081325
23.055,0.080219
23.056,0.079128
23.057,0.078052
23.058,0.076991
23.059,0.075945
23.06,0.074913
23.061,0.073895
23.062,0.072892
23.063,0.071902
23.064,0.070926
23.065,0.069963
23.066,0.069014
23.067,0.068079
23.068,0.067156
23.069,0.066246
23.07,0.065349
23.071,0.064465
23.072,0.063592
23.073,0.062731
23.074,0.061882
23.075,0.061045
23.076,0.060219
23.077,0.059404
23.078,0.0586
23.079,0.057807
23.08,0.057026
23.081,0.056255
23.082,0.055495
23.083,0.054746
23.084,0.054007
23.085,0.053279
23.086,0.052561
23.087,0.051854
23.088,0.051156
23.089,0.050468
23.09,0.04979
23.091,0.049121
23.092,0.048462
23.093,0.047812
23.094,0.047171
23.095,0.046538
23.096,0.045915
23.097,0.0453
23.098,0.044693
23.099,0.044094
23.1,0.043504
23.101,0.042922
23.102,0.042347
23.103,0.04178
23.104,0.041221
23.105,0.04067
23.106,0.040126
23.107,0.039589
23.108,0.03906
23.109,0.038538
23.11,0.038022
23.111,0.037514
23.112,0.037013
23.113,0.036519
23.114,0.036031
23.115,0.035549
23.116,0.035074
23.117,0.034606
23.118,0.034143
23.119,0.033687
23.12,0.033236
23.121,0.032792
23.122,0.032353
23.123,0.03192
23.124,0.031493
23.125,0.031071
23.126,0.030656
23.127,0.030245
23.128,0.029841
23.129,0.029442
23.13,0.029048
23.131,0.02866
23.132,0.028277
23.133,0.027899
23.134,0.027526
23.135,0.027158
23.136,0.026795
23.137,0.026437
23.138,0.026083
23.139,0.025733
23.14,0.025388
23.141,0.025048
23.142,0.024712
23.143,0.024381
23.144,0.024055
23.145,0.023734
23.146,0.023417
23.147,0.023104
23.148,0.022796
23.149,0.022493
23.15,0.022194
23.151,0.021898
23.152,0.021607
23.153,0.02132
23.154,0.021037
23.155,0.020757
23.156,0.020481
23.157,0.020209
23.158,0.01994
23.159,0.019675
23.16,0.019414
23.161,0.019156
23.162,0.018901
23.163,0.018651
23.164,0.018404
23.165,0.018161
23.166,0.017921
23.167,0.017686
23.168,0.017454
23.169,0.017225
23.17,0.017
23.171,0.016779
23.172,0.016562
23.173,0.016348
23.174,0.016137
23.175,0.015929
23.176,0.015725
23.177,0.015524
23.178,0.015325
23.179,0.01513
23.18,0.014937
23.181,0.014748
23.182,0.014561
23.183,0.014377
23.184,0.014196
23.185,0.014018
23.186,0.013842
23.187,0.01367
23.188,0.0135
23.189,0.013332
23.19,0.013167
23.191,0.013005
23.192,0.012846
23.193,0.012689
23.194,0.012534
23.195,0.012381
23.196,0.012231
23.197,0.012083
23.198,0.011937
23.199,0.011793
23.2,0.011651
23.201,0.011511
23.202,0.011373
23.203,0.011237
23.204,0.011103
23.205,0.010972
23.206,0.010842
23.207,0.010715
23.208,0.010589
23.209,0.010466
23.21,0.010345
23.211,0.010226
23.212,0.010108
23.213,0.009992
23.214,0.009878
23.215,0.009765
23.216,0.009653
23.217,0.009542
23.218,0.009433
23.219,0.009325
23.22,0.009218
23.221,0.009112
23.222,0.009007
23.223,0.008904
23.224,0.008801
23.225,0.0087
23.226,0.0086
23.227,0.008501
23.228,0.008403
23.229,0.008307
23.23,0.008211
23.231,0.008117
23.232,0.008024
23.233,0.007932
23.234,0.00784
23.235,0.007749
23.236,0.00766
23.237,0.007571
23.238,0.007482
23.239,0.007395
23.24,0.007308
23.241,0.007222
23.242,0.007137
23.243,0.007054
23.244,0.006971
23.245,0.006889
23.246,0.006809
23.247,0.00673
23.248,0.006652
23.249,0.006576
23.25,0.0065
23.251,0.006426
23.252,0.006353
23.253,0.006281
23.254,0.00621
23.255,0.006141
23.256,0.006072
23.257,0.006004
23.258,0.005937
23.259,0.005871
23.26,0.005805
23.261,0.00574
23.262,0.005676
23.263,0.005613
23.264,0.00555
23.265,0.005489
23.266,0.005428
23.267,0.005369
23.268,0.00531
23.269,0.005253
23.27,0.005196
23.271,0.00514
23.272,0.005085
23.273,0.005031
23.274,0.004978
23.275,0.004925
23.276,0.004872
23.277,0.004821
23.278,0.00477
23.279,0.004719
23.28,0.00467
23.281,0.00462
23.282,0.004572
23.283,0.004524
23.284,0.004477
23.285,0.004431
23.286,0.004386
23.287,0.004341
23.288,0.004297
23.289,0.004254
23.29,0.004212
23.291,0.00417
23.292,0.004128
23.293,0.004088
23.294,0.004047
23.295,0.004007
23.296,0.003968
23.297,0.003929
23.298,0.00389
23.299,0.003852
23.3,0.003814
23.301,0.003776
23.302,0.003739
23.303,0.003703
23.304,0.003667
23.305,0.003631
23.306,0.003596
23.307,0.003561
23.308,0.003527
23.309,0.003493
23.31,0.003459
23.311,0.003425
23.312,0.003392
23.313,0.003358
23.314,0.003325
23.315,0.003291
23.316,0.003257
23.317,0.003224
23.318,0.00319
23.319,0.003156
23.32,0.003123
23.321,0.003089
23.322,0.003056
23.323,0.003023
23.324,0.00299
23.325,0.002958
23.326,0.002926
23.327,0.002895
23.328,0.002864
23.329,0.002833
23.33,0.002803
23.331,0.002773
23.332,0.002743
23.333,0.002713
23.334,0.002684
23.335,0.002655
23.336,0.002626
23.337,0.002597
23.338,0.002568
23.339,0.002539
23.34,0.00251
23.341,0.002481
23.342,0.002453
23.343,0.002426
23.344,0.002399
23.345,0.002372
23.346,0.002346
23.347,0.002321
23.348,0.002297
23.349,0.002272
23.35,0.002249
23.351,0.002226
23.352,0.002203
23.353,0.002181
23.354,0.00216
23.355,0.002139
23.356,0.002119
23.357,0.002099
23.358,0.00208
23.359,0.002061
23.36,0.002042
23.361,0.002024
23.362,0.002006
23.363,0.001989
23.364,0.001972
23.365,0.001955
23.366,0.001939
23.367,0.001923
23.368,0.001908
23.369,0.001893
23.37,0.001879
23.371,0.001865
23.372,0.001851
23.373,0.001838
23.374,0.001825
23.375,0.001812
23.376,0.0018
23.377,0.001788
23.378,0.001776
23.379,0.001764
23.38,0.001753
23.381,0.001742
23.382,0.001731
23.383,0.00172
23.384,0.00171
23.385,0.0017
23.386,0.00169
23.387,0.001681
23.388,0.001672
23.389,0.001663
23.39,0.001655
23.391,0.001647
23.392,0.001639
23.393,0.001631
23.394,0.001624
23.395,0.001616
23.396,0.001609
23.397,0.001601
23.398,0.001594
23.399,0.001587
23.4,0.00158
23.401,0.001573
23.402,0.001567
23.403,0.00156
23.404,0.001554
23.405,0.001547
23.406,0.001541
23.407,0.001535
23.408,0.001529
23.409,0.001523
23.41,0.001517
23.411,0.001511
23.412,0.001505
23.413,0.001499
23.414,0.001492
23.415,0.001486
23.416,0.001479
23.417,0.001472
23.418,0.001464
23.419,0.001457
23.42,0.001449
23.421,0.001441
23.422,0.001432
23.423,0.001424
23.424,0.001416
23.425,0.001407
23.426,0.001399
23.427,0.001391
23.428,0.001383
23.429,0.001375
23.43,0.001367
23.431,0.001359
23.432,0.001351
23.433,0.001343
23.434,0.001335
23.435,0.001326
23.436,0.001318
23.437,0.001309
23.438,0.0013
23.439,0.001291
23.44,0.001282
23.441,0.001273
23.442,0.001264
23.443,0.001255
23.444,0.001246
23.445,0.001238
23.446,0.001229
23.447,0.001221
23.448,0.001213
23.449,0.001206
23.45,0.001198
23.451,0.001192
23.452,0.001185
23.453,0.00118
23.454,0.001174
23.455,0.001168
23.456,0.001163
23.457,0.001157
23.458,0.001152
23.459,0.001146
23.46,0.00114
23.461,0.001135
23.462,0.001129
23.463,0.001123
23.464,0.001116
23.465,0.001111
23.466,0.001105
23.467,0.001099
23.468,0.001094
23.469,0.001088
23.47,0.001083
23.471,0.001078
23.472,0.001073
23.473,0.001067
23.474,0.001062
23.475,0.001057
23.476,0.001052
23.477,0.001172
23.478,0.001912
23.479,0.004099
23.48,0.008605
23.481,0.016189
23.482,0.0275
23.483,0.043078
23.484,0.063367
23.485,0.088719
23.486,0.119402
23.487,0.155604
23.488,0.197446
23.489,0.24498
23.49,0.298201
23.491,0.357052
23.492,0.421426
23.493,0.491171
23.494,0.566092
23.495,0.645948
23.496,0.730454
23.497,0.819292
23.498,0.912111
23.499,1.008536
23.5,1.108173
23.501,1.210613
23.502,1.315437
23.503,1.422219
23.504,1.53053
23.505,1.639943
23.506,1.750034
23.507,1.860386
23.508,1.970589
23.509,2.080247
23.51,2.188975
23.511,2.296404
23.512,2.40218
23.513,2.505967
23.514,2.607449
23.515,2.706326
23.516,2.802322
23.517,2.895178
23.518,2.98466
23.519,3.070552
23.52,3.152659
23.521,3.230811
23.522,3.304854
23.523,3.374659
23.524,3.440115
23.525,3.501133
23.526,3.557641
23.527,3.609587
23.528,3.656939
23.529,3.699679
23.53,3.73781
23.531,3.771347
23.532,3.800322
23.533,3.824783
23.534,3.844788
23.535,3.860411
23.536,3.871736
23.537,3.878858
23.538,3.881883
23.539,3.880925
23.54,3.876106
23.541,3.867558
23.542,3.855416
23.543,3.839823
23.544,3.820926
23.545,3.798878
23.546,3.773832
23.547,3.745947
23.548,3.715382
23.549,3.682298
23.55,3.646855
23.551,3.609216
23.552,3.56954
23.553,3.527989
23.554,3.484719
23.555,3.439888
23.556,3.393647
23.557,3.346148
23.558,3.297539
23.559,3.247962
23.56,3.197557
23.561,3.14646
23.562,3.094802
23.563,3.042709
23.564,2.990301
23.565,2.937696
23.566,2.885004
23.567,2.832331
23.568,2.779778
23.569,2.727438
23.57,2.675402
23.571,2.623753
23.572,2.57257
23.573,2.521926
23.574,2.471888
23.575,2.422519
23.576,2.373875
23.577,2.32601
23.578,2.278968
23.579,2.232794
23.58,2.187523
23.581,2.143188
23.582,2.099818
23.583,2.057435
23.584,2.01606
23.585,1.975708
23.586,1.936391
23.587,1.898116
23.588,1.860888
23.589,1.824709
23.59,1.789576
23.591,1.755485
23.592,1.722428
23.593,1.690396
23.594,1.659374
23.595,1.62935
23.596,1.600306
23.597,1.572223
23.598,1.545082
23.599,1.518861
23.6,1.493537
23.601,1.469086
23.602,1.445483
23.603,1.422701
23.604,1.400715
23.605,1.379496
23.606,1.359017
23.607,1.33925
23.608,1.320167
23.609,1.301739
23.61,1.283938
23.611,1.266735
23.612,1.250103
23.613,1.234013
23.614,1.218438
23.615,1.203351
23.616,1.188726
23.617,1.174535
23.618,1.160755
23.619,1.14736
23.62,1.134326
23.621,1.12163
23.622,1.10925
23.623,1.097165
23.624,1.085352
23.625,1.073793
23.626,1.062468
23.627,1.051359
23.628,1.040448
23.629,1.02972
23.63,1.019159
23.631,1.00875
23.632,0.998479
23.633,0.988334
23.634,0.978302
23.635,0.968372
23.636,0.958535
23.637,0.94878
23.638,0.939099
23.639,0.929483
23.64,0.919927
23.641,0.910423
23.642,0.900966
23.643,0.891551
23.644,0.882173
23.645,0.872828
23.646,0.863514
23.647,0.854228
23.648,0.844967
23.649,0.83573
23.65,0.826517
23.651,0.817325
23.652,0.808155
23.653,0.799006
23.654,0.78988
23.655,0.780776
23.656,0.771695
23.657,0.76264
23.658,0.753611
23.659,0.744611
23.66,0.73564
23.661,0.726702
23.662,0.717798
23.663,0.708932
23.664,0.700105
23.665,0.69132
23.666,0.682579
23.667,0.673886
23.668,0.665243
23.669,0.656652
23.67,0.648117
23.671,0.63964
23.672,0.631222
23.673,0.622868
23.674,0.614578
23.675,0.606356
23.676,0.598204
23.677,0.590125
23.678,0.582119
23.679,0.57419
23.68,0.566339
23.681,0.558568
23.682,0.550879
23.683,0.543274
23.684,0.535753
23.685,0.528319
23.686,0.520972
23.687,0.513714
23.688,0.506545
23.689,0.499467
23.69,0.492479
23.691,0.485584
23.692,0.478781
23.693,0.47207
23.694,0.465452
23.695,0.458927
23.696,0.452494
23.697,0.446154
23.698,0.439906
23.699,0.433751
23.7,0.427687
23.701,0.421714
23.702,0.415832
23.703,0.410041
23.704,0.404338
23.705,0.398725
23.706,0.393199
23.707,0.38776
23.708,0.382407
23.709,0.377138
23.71,0.371954
23.711,0.366852
23.712,0.361831
23.713,0.35689
23.714,0.352028
23.715,0.347243
23.716,0.342534
23.717,0.3379
23.718,0.33334
23.719,0.328851
23.72,0.324433
23.721,0.320084
23.722,0.315803
23.723,0.311589
23.724,0.307439
23.725,0.303354
23.726,0.299332
23.727,0.295371
23.728,0.291469
23.729,0.287626
23.73,0.283841
23.731,0.280111
23.732,0.276437
23.733,0.272815
23.734,0.269247
23.735,0.265729
23.736,0.262262
23.737,0.258843
23.738,0.255473
23.739,0.25215
23.74,0.248873
23.741,0.24564
23.742,0.242452
23.743,0.239307
23.744,0.236205
23.745,0.233143
23.746,0.230123
23.747,0.227142
23.748,0.2242
23.749,0.221296
23.75,0.218429
23.751,0.215599
23.752,0.212805
23.753,0.210045
23.754,0.207321
23.755,0.204629
23.756,0.201971
23.757,0.199346
23.758,0.196753
23.759,0.194191
23.76,0.19166
23.761,0.18916
23.762,0.18669
23.763,0.18425
23.764,0.18184
23.765,0.179458
23.766,0.177106
23.767,0.174781
23.768,0.172485
23.769,0.170217
23.77,0.167975
23.771,0.165761
23.772,0.163574
23.773,0.161412
23.774,0.159277
23.775,0.157168
23.776,0.155083
23.777,0.153024
23.778,0.150989
23.779,0.148979
23.78,0.146994
23.781,0.145033
23.782,0.143095
23.783,0.141182
23.784,0.139292
23.785,0.137426
23.786,0.135582
23.787,0.133762
23.788,0.131964
23.789,0.130189
23.79,0.128436
23.791,0.126706
23.792,0.124997
23.793,0.12331
23.794,0.121644
23.795,0.119999
23.796,0.118375
23.797,0.116772
23.798,0.11519
23.799,0.113628
23.8,0.112087
23.801,0.110566
23.802,0.109065
23.803,0.107584
23.804,0.106123
23.805,0.104681
23.806,0.103259
23.807,0.101856
23.808,0.100472
23.809,0.099107
23.81,0.09776
23.811,0.096432
23.812,0.095121
23.813,0.093829
23.814,0.092554
23.815,0.091296
23.816,0.090055
23.817,0.088832
23.818,0.087625
23.819,0.086434
23.82,0.08526
23.821,0.084102
23.822,0.08296
23.823,0.081833
23.824,0.080722
23.825,0.079627
23.826,0.078546
23.827,0.077481
23.828,0.07643
23.829,0.075394
23.83,0.074372
23.831,0.073364
23.832,0.072369
23.833,0.071389
23.834,0.070422
23.835,0.069468
23.836,0.068526
23.837,0.067598
23.838,0.066682
23.839,0.065779
23.84,0.064887
23.841,0.064008
23.842,0.063141
23.843,0.062285
23.844,0.061441
23.845,0.060609
23.846,0.059787
23.847,0.058977
23.848,0.058178
23.849,0.05739
23.85,0.056613
23.851,0.055846
23.852,0.055089
23.853,0.054342
23.854,0.053606
23.855,0.052879
23.856,0.052163
23.857,0.051456
23.858,0.050758
23.859,0.05007
23.86,0.049392
23.861,0.048723
23.862,0.048063
23.863,0.047412
23.864,0.046769
23.865,0.046136
23.866,0.045511
23.867,0.044894
23.868,0.044287
23.869,0.043687
23.87,0.043096
23.871,0.042513
23.872,0.041939
23.873,0.041372
23.874,0.040813
23.875,0.040261
23.876,0.039717
23.877,0.03918
23.878,0.038651
23.879,0.038129
23.88,0.037614
23.881,0.037107
23.882,0.036606
23.883,0.036112
23.884,0.035626
23.885,0.035146
23.886,0.034672
23.887,0.034206
23.888,0.033746
23.889,0.033293
23.89,0.032846
23.891,0.032406
23.892,0.031971
23.893,0.031543
23.894,0.031121
23.895,0.030704
23.896,0.030293
23.897,0.029888
23.898,0.029489
23.899,0.029095
23.9,0.028707
23.901,0.028324
23.902,0.027946
23.903,0.027574
23.904,0.027208
23.905,0.026846
23.906,0.02649
23.907,0.026139
23.908,0.025793
23.909,0.025452
23.91,0.025116
23.911,0.024785
23.912,0.024458
23.913,0.024135
23.914,0.023817
23.915,0.023504
23.916,0.023194
23.917,0.022889
23.918,0.022588
23.919,0.022292
23.92,0.021999
23.921,0.02171
23.922,0.021426
23.923,0.021146
23.924,0.02087
23.925,0.020598
23.926,0.02033
23.927,0.020066
23.928,0.019806
23.929,0.01955
23.93,0.019297
23.931,0.019049
23.932,0.018803
23.933,0.018562
23.934,0.018323
23.935,0.018088
23.936,0.017856
23.937,0.017626
23.938,0.0174
23.939,0.017177
23.94,0.016957
23.941,0.016739
23.942,0.016525
23.943,0.016314
23.944,0.016105
23.945,0.0159
23.946,0.015698
23.947,0.015498
23.948,0.015302
23.949,0.015109
23.95,0.014918
23.951,0.01473
23.952,0.014545
23.953,0.014363
23.954,0.014183
23.955,0.014005
23.956,0.01383
23.957,0.013657
23.958,0.013486
23.959,0.013318
23.96,0.013151
23.961,0.012987
23.962,0.012825
23.963,0.012665
23.964,0.012508
23.965,0.012352
23.966,0.012199
23.967,0.012048
23.968,0.011899
23.969,0.011752
23.97,0.011608
23.971,0.011466
23.972,0.011326
23.973,0.011189
23.974,0.011052
23.975,0.010918
23.976,0.010785
23.977,0.010654
23.978,0.010525
23.979,0.010396
23.98,0.01027
23.981,0.010144
23.982,0.010021
23.983,0.009899
23.984,0.009779
23.985,0.009661
23.986,0.009544
23.987,0.009429
23.988,0.009316
23.989,0.009205
23.99,0.009095
